name,DR2_desig,RA_J2000,DEC_J2000,D,e_D,Pmem,J,e_J,K,e_K,rprime,e_rprime,G,e_G,BP,RP,binary,Prot,SingleFlagD19,Gaia_desig_EDR3,Gaia_desig_DR2,tail?,G_EDR3,G_DR2,note
2MASS J08424047+1556195,Gaia DR2 658106779226559872,130.668638,15.938757,201.591,5.263,999.0,nan,nan,13.436,0.035,17.8759,0.0066,17.1888,0.0008,18.7449,15.9862,0,nan,nan,Gaia EDR3 658106779226559872,Gaia DR2 658106779226559872,0,17.190992,17.188774,nan
2MASS J08424071+1932354,Gaia DR2 661235989321322240,130.669663,19.543177,185.878,1.352,99.9,nan,nan,8.721,0.018,9.666,0.003,9.654,0.0002,9.9053,9.3062,0,0.414,YYNYY,Gaia EDR3 661235989321322240,Gaia DR2 661235989321322240,0,9.671502,9.654002654,nan
2MASS J08424097+1931584,Gaia DR2 661235985023722496,130.670749,19.532915,194.921,7.257,99.2,nan,nan,14.094,0.06,19.0276,0.0109,18.1184,0.0014,19.8162,16.8383,0,2.075,YYY-Y,Gaia EDR3 661235985023722496,Gaia DR2 661235985023722496,0,18.104572,18.118358,nan
2MASS J08424208+1917323,Gaia DR2 661040070091376512,130.675339,19.292311,189.566,0.985,94.4,nan,nan,11.045,0.023,14.076,0.02,14.0181,0.0006,14.9535,13.1024,0,12.679,NYN-Y,Gaia EDR3 661040070091376512,Gaia DR2 661040070091376512,0,14.027174,14.01809273,nan
2MASS J08424250+1905589,Gaia DR2 661028662658249344,130.677091,19.099703,181.507,1.213,99.8,nan,nan,9.881,0.021,11.399,0.001,11.4176,0.0008,11.8416,10.9032,0,8.841,YYYYY,Gaia EDR3 661028662658249344,Gaia DR2 661028662658249344,0,11.43601,11.41756514,nan
2MASS J08424372+1937234,Gaia DR2 661331131435476608,130.682168,19.623171,187.981,1.804,99.7,nan,nan,9.8,0.02,11.788,0.018,11.8117,0.0004,12.3646,11.1702,1,10.085,YNY-Y,Gaia EDR3 661331131435476608,Gaia DR2 661331131435476608,0,11.824952,11.81167693,nan
2MASS J08424441+1934479,Gaia DR2 661329958907430272,130.685069,19.579973,193.719,3.813,99.9,nan,nan,8.633,0.018,9.578,0.007,9.567,0.0002,9.8137,9.2258,0,0.479,YYNNY,Gaia EDR3 661329963205560960,Gaia DR2 661329958907430272,0,9.583584,9.566973043,nan
2MASS J08424461+1828000,Gaia DR2 660923105246007552,130.685889,18.466686,187.476,7.907,98.6,nan,nan,13.644,0.054,18.5903,0.0088,17.7315,0.0013,19.4442,16.4513,0,nan,nan,Gaia EDR3 660923105246007552,Gaia DR2 660923105246007552,0,17.728884,17.731489,nan
2MASS J08424525+1851362,Gaia DR2 660986331460669312,130.688566,18.860062,187.11,1.604,97.3,nan,nan,9.168,0.018,10.566,0.018,10.5963,0.0002,10.9818,10.1026,1,10.477,YNY-Y,Gaia EDR3 660986331460669312,Gaia DR2 660986331460669312,0,10.613258,10.59626175,nan
2MASS J08424538+2035336,Gaia DR2 661463446491712384,130.689113,20.592669,193.959,7.805,99.4,nan,nan,14.13,0.067,19.0889,0.011,18.1692,0.0016,19.9322,16.8668,0,0.524,YYY-Y,Gaia EDR3 661463446491712384,Gaia DR2 661463446491712384,0,18.157383,18.169159,nan
2MASS J08424596+2116163,Gaia DR2 664876747197002112,130.69151,21.271212,186.274,0.953,96.3,nan,nan,10.919,0.017,13.861,0.006,13.804,0.0008,14.6554,12.9361,0,3.52,YY--Y,Gaia EDR3 664876747197002112,Gaia DR2 664876747197002112,0,13.813163,13.80402096,nan
2MASS J08424654+1826189,Gaia DR2 660909812323424768,130.693948,18.438601,203.197,17.465,95.3,nan,nan,14.087,0.067,19.8116,0.0181,18.5992,0.002,20.5478,17.2182,0,nan,nan,Gaia EDR3 660909812323424768,Gaia DR2 660909812323424768,0,18.59185916,18.599222,nan
2MASS J08424847+2034244,Gaia DR2 661462312620257664,130.701982,20.573471,254.647,3.991,-999.0,nan,nan,10.262,0.018,12.16,0.001,12.1875,0.0002,12.7029,11.5738,0,9.95,NYYNY,,,,,,
2MASS J08424968+1851351,Gaia DR2 660986297100929792,130.707022,18.859756,182.055,1.77,94.4,nan,nan,11.737,0.023,15.426,0.027,15.0953,0.0006,16.2899,14.039,0,13.502,YYY-Y,Gaia EDR3 660986297100929792,Gaia DR2 660986297100929792,0,15.108388,15.09528964,nan
2MASS J08425031+1526577,Gaia DR2 609661300474220416,130.709657,15.449382,179.673,1.392,999.0,nan,nan,10.604,0.018,12.711,0.03,12.7349,0.0002,13.3387,12.0535,0,11.69,XXXXX,Gaia EDR3 609661300474220416,Gaia DR2 609661300474220416,0,12.744907,12.73492605,nan
2MASS J08425050+1955038,Gaia DR2 661356488922418944,130.710435,19.917725,190.999,3.148,99.6,nan,nan,12.663,0.026,16.978,0.09,16.3221,0.0007,17.8084,15.1604,0,24.441,YYY-Y,Gaia EDR3 661356488922418944,Gaia DR2 661356488922418944,0,16.332142,16.322136,nan
2MASS J08425052+2020039,Gaia DR2 661438982357836544,130.710514,20.334435,182.17,9.71,99.5,nan,nan,14.069,0.056,19.0891,0.0115,18.1976,0.0017,19.9992,16.8933,0,0.5,XXXXX,Gaia EDR3 661438982357836544,Gaia DR2 661438982357836544,0,18.191652,18.19764,nan
2MASS J08425228+1951460,Gaia DR2 661353224747228544,130.71785,19.86278,185.236,2.859,99.4,nan,nan,12.209,0.023,16.535,0.262,15.8223,0.0007,17.2655,14.6675,0,3.969,YYY-Y,Gaia EDR3 661353224747228544,Gaia DR2 661353224747228544,0,15.828712,15.82232565,nan
2MASS J08425238+1708016,Gaia DR2 658516136854011264,130.718262,17.133797,151.731,1.192,999.0,nan,nan,7.661,0.023,nan,nan,8.6449,0.0002,8.8967,8.2902,0,20.29,XXXXX,Gaia EDR3 658516136854011264,Gaia DR2 658516136854011264,1,8.663859,8.6448842,nan
2MASS J08425307+2049092,Gaia DR2 664845308036464256,130.721125,20.819223,184.499,1.918,99.6,nan,nan,8.063,0.027,8.862,0.001,8.753,0.0002,8.9374,8.4926,0,nan,nan,Gaia EDR3 664845308036464256,Gaia DR2 664845308036464256,0,8.77069,8.752988157,nan
2MASS J08425339+6056555,Gaia DR2 1042037616668236544,130.722482,60.948769,164.79,3.19,999.0,nan,nan,13.096,0.035,17.8896,0.0064,17.109,0.0016,18.8534,15.8516,0,nan,nan,Gaia EDR3 1042037616668236544,Gaia DR2 1042037616668236544,1,17.102146,17.109012,nan
2MASS J08425512+2031144,Gaia DR2 661458979725746304,130.729696,20.520679,199.992,24.408,99.0,nan,nan,14.569,0.083,20.1597,0.0205,19.0652,0.0027,20.4656,17.6561,0,0.847,YNY-Y,Gaia EDR3 661458979725746304,Gaia DR2 661458979725746304,0,19.05228416,19.065183,nan
2MASS J08425633+2503306,Gaia DR2 690626828483758208,130.734716,25.058514,201.365,0.924,999.0,nan,nan,11.002,0.017,13.238,0.02,13.2842,0.0001,13.9114,12.5823,0,29.43,XXXXX,Gaia EDR3 690626828483758208,Gaia DR2 690626828483758208,0,13.294745,13.28424558,nan
2MASS J08425668+2030422,Gaia DR2 661458915302263296,130.736171,20.511738,187.439,10.249,95.9,nan,nan,13.475,0.038,18.2426,0.0076,17.4148,0.0019,19.0813,16.1622,0,1.387,YYY-Y,Gaia EDR3 661458915303531136,Gaia DR2 661458915302263296,0,17.41167629,17.414798,nan
2MASS J08425674+2004181,Gaia DR2 661407375694800000,130.736447,20.071716,184.838,3.385,99.8,nan,nan,12.793,0.03,17.215,0.053,16.6963,0.0008,18.2929,15.4822,0,4.87,YYY-Y,Gaia EDR3 661407375694800000,Gaia DR2 661407375694800000,0,16.700964,16.696275,nan
2MASS J08425708+1855275,Gaia DR2 661010314558042368,130.737862,18.924322,172.577,1.431,53.5,nan,nan,10.208,0.021,12.125,0.012,12.1725,0.0002,12.7164,11.5386,0,nan,nan,Gaia EDR3 661010314558042368,Gaia DR2 661010314558042368,0,12.182944,12.17248265,nan
2MASS J08425810+3324521,Gaia DR2 710336295966126336,130.742123,33.414478,161.119,5.812,999.0,nan,nan,13.677,0.058,18.7658,0.0098,17.8619,0.0014,19.6468,16.5494,0,nan,nan,Gaia EDR3 710336295966126336,Gaia DR2 710336295966126336,1,17.855486,17.861919,nan
2MASS J08430054+2123281,Gaia DR2 664926049125744640,130.752288,21.391151,108.26,2.811,-999.0,nan,nan,14.067,0.058,19.7127,0.0164,18.4593,0.0019,20.5176,17.0627,0,24.846,NNY-Y,,,,,,
2MASS J08430055+2020161,Gaia DR2 661438913637806208,130.752301,20.337824,183.153,2.09,99.7,nan,nan,9.774,0.02,11.22,0.011,11.2422,0.0006,11.6412,10.7447,2,8.692,YYYYN,Gaia EDR3 661438913637806208,Gaia DR2 661438913637806208,0,11.260078,11.24218815,nan
2MASS J08430154+0121012,Gaia DR2 3078778487877504128,130.75644,1.350347,273.116,2.802,999.0,nan,nan,12.119,0.029,15.075,0.086,14.9941,0.0004,15.9139,14.095,0,nan,nan,Gaia EDR3 3078778487877504128,Gaia DR2 3078778487877504128,1,15.006666,14.99413836,nan
2MASS J08430186+1954046,Gaia DR2 661353770206306560,130.75779,19.901279,187.633,9.401,98.9,nan,nan,14.053,0.058,19.1441,0.0121,18.1387,0.0013,19.9733,16.8393,0,0.981,YYY-Y,Gaia EDR3 661353770206306560,Gaia DR2 661353770206306560,0,18.136576,18.138727,nan
2MASS J08430241+1910031,Gaia DR2 661029384212747392,130.76008,19.167536,182.281,1.352,99.7,nan,nan,10.158,0.021,11.844,0.004,11.8898,0.0005,12.3592,11.3229,0,9.885,YYYYY,Gaia EDR3 661029384212747392,Gaia DR2 661029384212747392,0,11.905254,11.88976425,nan
2MASS J08430274+1919071,Gaia DR2 661040375034239104,130.761434,19.318663,185.571,22.522,999.0,nan,nan,15.465,0.195,21.1524,0.0499,19.8786,0.0037,20.9011,18.4225,0,nan,nan,Gaia EDR3 661040375034239104,Gaia DR2 661040375034239104,0,19.86088003,19.878553,nan
2MASS J08430289+2145136,Gaia DR2 664976218639479296,130.762071,21.753801,173.82,4.776,95.8,nan,nan,13.069,0.031,18.304,0.0081,17.3053,0.0009,19.2957,15.9979,0,31.3,XXXXX,Gaia EDR3 664976218639479296,Gaia DR2 664976218639479296,0,17.30675,17.305261,nan
2MASS J08430528+1927546,Gaia DR2 661231625634645504,130.772026,19.465176,186.256,1.187,99.5,nan,nan,11.546,0.021,14.772,0.02,14.5662,0.0003,15.5862,13.6082,0,16.335,YYY-Y,Gaia EDR3 661231625634645504,Gaia DR2 661231625634645504,0,14.577018,14.56622408,nan
2MASS J08430557+1855060,Gaia DR2 661010069743524480,130.773209,18.918348,198.114,9.941,96.3,nan,nan,14.312,0.075,19.4706,0.0149,18.495,0.0017,20.3437,17.1711,0,0.774,YYY-Y,Gaia EDR3 661010069743524480,Gaia DR2 661010069743524480,0,18.48355516,18.495042,nan
2MASS J08430593+1926152,Gaia DR2 661043746583366272,130.774745,19.437574,201.082,4.786,99.9,nan,nan,8.461,0.021,9.748,0.014,9.7605,0.0008,10.114,9.3097,3,4.739,YNYNY,Gaia EDR3 661043746584485632,Gaia DR2 661043746583366272,0,9.77997,9.760522696,nan
2MASS J08430615+1924521,Gaia DR2 661043506065199488,130.775643,19.414488,184.301,3.285,99.7,nan,nan,12.79,0.025,17.247,0.09,16.6106,0.0009,18.2079,15.4009,0,8.188,YYY-Y,Gaia EDR3 661043506065199488,Gaia DR2 661043506065199488,0,16.614388,16.610574,nan
2MASS J08430637+1923388,Gaia DR2 661043059388602240,130.776579,19.394138,166.42,0.06,84.5,nan,nan,15.399,0.193,21.2367,0.0551,20.1842,0.0058,20.9455,18.8165,0,nan,nan,Gaia EDR3 661043059389719296,Gaia DR2 661043059388602240,0,20.15641799,20.184244,nan
2MASS J08430670+1947297,Gaia DR2 661351850357695616,130.777932,19.791588,187.479,0.986,99.7,nan,nan,10.772,0.022,13.223,0.02,13.2121,0.0003,13.9141,12.4475,2,13.067,YYNYN,Gaia EDR3 661351850357695616,Gaia DR2 661351850357695616,0,13.234993,13.21205832,nan
2MASS J08430705+1904060,Gaia DR2 661015915195312512,130.779403,19.068342,183.207,1.565,85.0,nan,nan,8.36,0.029,9.421,0.02,9.4223,0.0002,9.7105,9.0316,2,4.87,XXXXX,Gaia EDR3 661015915195312512,Gaia DR2 661015915195312512,0,9.441937,9.422251638,nan
2MASS J08430741+1914151,Gaia DR2 661036840275967872,130.780916,19.237545,175.623,2.022,999.0,nan,nan,12.222,0.044,15.897,0.018,15.7058,0.0005,17.0558,14.5919,0,23.1,XXXXX,Gaia EDR3 661036840275967872,Gaia DR2 661036840275967872,0,15.714093,15.70583961,nan
2MASS J08430744+1914192,Gaia DR2 661036840275967744,130.781033,19.238686,174.868,3.452,999.0,nan,nan,12.618,0.026,17.3206,0.0057,16.5327,0.0006,18.2117,15.2872,0,2.91,XXXXX,Gaia EDR3 661036840275967744,Gaia DR2 661036840275967744,0,16.537294,16.532734,nan
2MASS J08430822+1942475,Gaia DR2 661333708415842304,130.784273,19.713209,185.39,1.355,99.5,nan,nan,10.667,0.017,12.904,0.03,12.9264,0.0003,13.5645,12.2158,0,11.71,YY--Y,Gaia EDR3 661333708415842304,Gaia DR2 661333708415842304,0,12.9349,12.92643226,nan
2MASS J08430839+1928061,Gaia DR2 661137789187132288,130.784974,19.468365,186.939,3.491,99.5,nan,nan,12.388,0.023,16.827,0.09,16.314,0.0008,18.0278,15.0718,0,3.252,YNN-Y,Gaia EDR3 661137789187132288,Gaia DR2 661137789187132288,0,16.320818,16.31404,nan
2MASS J08430905+1943119,Gaia DR2 661333704119506944,130.787741,19.719982,206.281,21.731,98.9,nan,nan,14.904,0.117,20.2531,0.0224,19.1178,0.0024,20.7679,17.7148,0,1.08,XXXXX,Gaia EDR3 661333704119506944,Gaia DR2 661333704119506944,0,19.10155116,19.11783,nan
2MASS J08431012+1928360,Gaia DR2 661137789187131904,130.792199,19.476681,105.12,2.219,-999.0,nan,nan,12.155,0.024,16.954,0.09,16.1149,0.0011,17.8568,14.8576,0,0.51,NNY-Y,,,,,,
2MASS J08431032+1942374,Gaia DR2 661332948204741504,130.793026,19.710402,202.649,19.868,999.0,nan,nan,14.623,0.099,20.0811,0.0199,18.965,0.002,20.7861,17.5991,0,nan,nan,Gaia EDR3 661332948204741504,Gaia DR2 661332948204741504,0,18.95162916,18.964973,nan
2MASS J08431042+1722071,Gaia DR2 658538784217148672,130.793438,17.368643,180.106,10.112,999.0,nan,nan,10.502,0.019,13.697,0.036,13.5641,0.0002,14.5007,12.6348,0,nan,nan,Gaia EDR3 658538784217148672,Gaia DR2 658538784217148672,0,13.596084,13.56406429,nan
2MASS J08431076+1931346,Gaia DR2 661325908755275648,130.794855,19.526299,185.866,1.321,96.3,nan,nan,10.007,0.021,11.558,0.02,11.5805,0.0007,11.9999,11.0619,0,8.886,YYYYY,Gaia EDR3 661325908755275648,Gaia DR2 661325908755275648,0,11.595354,11.58046618,nan
2MASS J08431205+1841451,Gaia DR2 660933310088402688,130.800209,18.695866,182.342,6.006,98.9,nan,nan,14.034,0.06,18.9064,0.0101,18.018,0.001,19.7827,16.7362,0,0.399,YYY-Y,Gaia EDR3 660933310088402688,Gaia DR2 660933310088402688,0,18.011091,18.018009,nan
2MASS J08431246+2019434,Gaia DR2 661438436898268672,130.801946,20.328737,89.646,0.498,-999.0,nan,nan,8.308,0.027,9.799,0.005,9.8397,0.0001,10.2381,9.3338,2,3.964,nan,,,,,,
2MASS J08431265+1934290,Gaia DR2 661327248785037184,130.802732,19.574734,185.265,5.327,98.5,nan,nan,13.463,0.035,18.1596,0.0075,17.3792,0.0009,19.118,16.1254,0,2.111,YYY-Y,Gaia EDR3 661327248785037184,Gaia DR2 661327248785037184,0,17.378178,17.379238,nan
2MASS J08431292+1831509,Gaia DR2 660917921221670400,130.803873,18.530806,184.94,2.636,99.2,nan,nan,12.278,0.024,16.382,0.09,15.8323,0.0005,17.1961,14.7118,0,22.602,YYY-Y,Gaia EDR3 660917921221670400,Gaia DR2 660917921221670400,0,15.837771,15.8323091,nan
2MASS J08431326+2000160,Gaia DR2 661359061606102016,130.80527,20.004456,180.962,10.646,99.1,nan,nan,14.276,0.073,19.5598,0.0141,18.4876,0.0017,20.3818,17.1424,1,2.605,XXXXX,Gaia EDR3 661359061606102016,Gaia DR2 661359061606102016,0,18.48090916,18.487577,nan
2MASS J08431343+1204066,Gaia DR2 602215957487037440,130.805979,12.068519,186.627,13.889,999.0,nan,nan,14.504,0.109,19.9692,0.0203,18.902,0.0023,20.7772,17.5411,0,nan,nan,Gaia EDR3 602215957487037440,Gaia DR2 602215957487037440,0,18.89319816,18.901979,nan
2MASS J08431467+1742301,Gaia DR2 658618155212680832,130.811133,17.708385,172.227,6.171,96.0,nan,nan,13.606,0.035,18.483,0.0084,17.6429,0.0011,19.3977,16.3809,0,1.42,NYY-Y,Gaia EDR3 658618155212680832,Gaia DR2 658618155212680832,0,17.64064,17.642862,nan
2MASS J08431522+2003560,Gaia DR2 661360268493494528,130.813432,20.065582,184.079,1.069,99.7,nan,nan,10.683,0.021,13.099,0.003,13.1074,0.0004,13.7952,12.3542,0,10.927,NYYNY,Gaia EDR3 661360268493494528,Gaia DR2 661360268493494528,0,13.117621,13.10743021,nan
2MASS J08431533+4510248,Gaia DR2 917288023812616064,130.813879,45.173576,149.221,2.362,999.0,nan,nan,12.981,0.031,17.6005,0.0055,16.8066,0.001,18.4548,15.5795,0,nan,nan,Gaia EDR3 917288023812616064,Gaia DR2 917288023812616064,1,16.811247,16.806587,nan
2MASS J08431586+1906331,Gaia DR2 661017216569202432,130.81611,19.1092,184.767,4.592,99.2,nan,nan,13.338,0.038,17.9837,0.0067,17.2353,0.001,18.9043,16.0021,0,6.247,YYY-Y,Gaia EDR3 661017216569202432,Gaia DR2 661017216569202432,0,17.237532,17.235296,nan
2MASS J08431728+1932238,Gaia DR2 661326110618706176,130.822014,19.539953,180.336,19.971,999.0,nan,nan,14.942,0.114,21.0642,0.0408,19.6825,0.0033,21.4015,18.2068,0,nan,nan,Gaia EDR3 661326110618706176,Gaia DR2 661326110618706176,0,19.67139426,19.682497,nan
2MASS J08431753+2127066,Gaia DR2 664950100944568192,130.823048,21.451841,181.677,13.553,999.0,nan,nan,14.519,0.079,19.3398,0.0737,18.9134,0.0048,19.3635,17.4755,0,nan,nan,Gaia EDR3 664950100944568192,Gaia DR2 664950100944568192,0,18.89340093,18.913389,nan
2MASS J08431784+2030373,Gaia DR2 661458365546507776,130.824335,20.510366,182.337,2.078,99.6,nan,nan,9.776,0.02,11.585,0.02,11.5933,0.0007,12.058,11.026,1,8.91,NYYNY,Gaia EDR3 661458365546507776,Gaia DR2 661458365546507776,0,11.608485,11.59325612,nan
2MASS J08431843+1931078,Gaia DR2 661326011834490496,130.826814,19.518845,185.469,2.8,94.8,nan,nan,12.684,0.027,16.946,0.09,16.3262,0.0007,17.7945,15.1717,0,22.603,YYY-Y,Gaia EDR3 661326011834490496,Gaia DR2 661326011834490496,0,16.334084,16.326217,nan
2MASS J08432013+2004258,Gaia DR2 661383731898310016,130.833894,20.073851,185.28,8.651,99.4,nan,nan,13.884,0.051,18.917,0.01,17.9914,0.0012,19.8293,16.6967,1,0.99,YYY-Y,Gaia EDR3 661383731898310016,Gaia DR2 661383731898310016,0,17.98524916,17.991418,nan
2MASS J08432019+1946086,Gaia DR2 661339790089527168,130.834141,19.769062,154.924,2.085,99.6,nan,nan,9.359,0.018,10.629,0.02,10.6213,0.0006,10.9509,10.1852,2,6.186,YYYYN,Gaia EDR3 661339790089527168,Gaia DR2 661339790089527168,1,10.637272,10.62127943,nan
2MASS J08432029+2004456,Gaia DR2 661383770554619136,130.834559,20.079334,195.575,7.221,99.5,nan,nan,13.565,0.037,18.3045,0.0077,17.532,0.0009,19.1815,16.2745,1,7.401,YYY-Y,Gaia EDR3 661383770554619136,Gaia DR2 661383770554619136,0,17.528492,17.532,nan
2MASS J08432120+1108286,Gaia DR2 601808618492460928,130.838366,11.141302,195.925,7.508,999.0,nan,nan,14.077,0.077,18.7738,0.0091,17.9521,0.0015,19.6484,16.6908,0,nan,nan,Gaia EDR3 601808618492460928,Gaia DR2 601808618492460928,1,17.947258,17.952137,nan
2MASS J08432240+1912007,Gaia DR2 661024024093555840,130.843348,19.200209,183.02,3.369,99.5,nan,nan,12.653,0.026,17.216,0.325,16.3883,0.0007,17.9385,15.2044,0,21.942,YYY-Y,Gaia EDR3 661024024093555840,Gaia DR2 661024024093555840,0,16.396505,16.388282,nan
2MASS J08432246+2054253,Gaia DR2 664847434044059264,130.843587,20.907049,175.007,7.65,99.2,nan,nan,14.337,0.078,19.5529,0.0156,18.5658,0.0016,20.4101,17.2332,0,nan,nan,Gaia EDR3 664847434044059264,Gaia DR2 664847434044059264,0,18.56110616,18.565795,nan
2MASS J08432257+2140181,Gaia DR2 664963024499946496,130.844076,21.671711,177.745,1.497,97.7,nan,nan,8.97,0.018,10.359,0.01,10.39,0.0003,10.7676,9.9057,2,11.172,YNY-N,Gaia EDR3 664963024499946496,Gaia DR2 664963024499946496,0,10.406225,10.39004675,nan
2MASS J08432392+1840451,Gaia DR2 660933073866203264,130.849696,18.679207,184.885,1.771,89.1,nan,nan,12.156,0.02,15.921,0.144,15.5713,0.0004,16.8558,14.4854,0,21.169,YYY-Y,Gaia EDR3 660933073866203264,Gaia DR2 660933073866203264,0,15.577761,15.57134039,nan
2MASS J08432501+2033552,Gaia DR2 661460083533415040,130.854225,20.565353,186.722,1.29,99.5,nan,nan,11.402,0.017,14.566,0.044,14.4116,0.0003,15.3937,13.472,0,16.515,YYY-Y,Gaia EDR3 661460083533415040,Gaia DR2 661460083533415040,0,14.420762,14.41160445,nan
2MASS J08432759+1949405,Gaia DR2 661340614723243392,130.86498,19.827938,185.632,3.934,99.8,nan,nan,12.923,0.03,17.351,0.09,16.7324,0.0007,18.3626,15.5168,1,19.02,XXXXX,Gaia EDR3 661340614723243392,Gaia DR2 661340614723243392,0,16.732641,16.73235,nan
2MASS J08432866+2121196,Gaia DR2 664901481914001536,130.86942,21.355465,166.42,0.06,999.0,nan,nan,15.347,0.173,21.6282,0.0732,20.2183,0.0047,21.3764,18.6956,0,nan,nan,Gaia EDR3 664901481914001536,Gaia DR2 664901481914001536,0,20.20734055,20.21831,nan
2MASS J08433105+1832547,Gaia DR2 660918127380096640,130.879413,18.54855,168.44,3.699,98.8,nan,nan,10.741,0.018,13.465,0.032,13.4319,0.0003,14.2246,12.6068,0,12.939,NYY-Y,Gaia EDR3 660918127380096640,Gaia DR2 660918127380096640,0,13.442511,13.43187764,nan
2MASS J08433123+1347521,Gaia DR2 609169062862663168,130.880147,13.797809,184.625,2.747,999.0,nan,nan,11.916,0.02,15.559,0.02,15.2552,0.0006,16.4401,14.214,0,17.47,XXXXX,Gaia EDR3 609169062862663168,Gaia DR2 609169062862663168,0,15.263491,15.25519928,nan
2MASS J08433198+2120573,Gaia DR2 664901310113762688,130.883267,21.349264,182.526,17.571,999.0,nan,nan,14.883,0.11,20.5441,0.0316,19.403,0.0027,20.9955,17.9689,0,nan,nan,Gaia EDR3 664901310113762688,Gaia DR2 664901310113762688,0,19.39079316,19.403001,nan
2MASS J08433239+1944378,Gaia DR2 661338858079663488,130.884959,19.743837,177.471,1.373,99.0,nan,nan,10.218,0.022,12.06,0.02,12.0728,0.0005,12.5787,11.4719,0,9.75,YYYYY,Gaia EDR3 661338858079663488,Gaia DR2 661338858079663488,0,12.087004,12.07280564,nan
2MASS J08433262+1959330,Gaia DR2 661355934869899648,130.885943,19.992502,175.047,5.038,99.4,nan,nan,12.918,0.027,17.4727,0.0054,16.7543,0.0008,18.3625,15.5342,0,34.171,YYY-Y,Gaia EDR3 661355934869899648,Gaia DR2 661355934869899648,0,16.760645,16.754312,nan
2MASS J08433375+1924247,Gaia DR2 661133425500359040,130.890634,19.406879,166.42,0.06,98.6,nan,nan,13.243,0.028,18.1942,0.0073,17.3546,0.0019,19.1565,16.0205,0,0.693,NNY-Y,Gaia EDR3 661133425500359040,Gaia DR2 661133425500359040,0,17.44463,17.354555,nan
2MASS J08433462+1845138,Gaia DR2 660957400560960256,130.894255,18.753853,180.358,4.752,93.4,nan,nan,13.301,0.03,18.0668,0.0073,17.3019,0.0021,18.9912,16.0368,0,4.44,YYY-Y,Gaia EDR3 660957400560960256,Gaia DR2 660957400560960256,0,17.301842,17.301862,nan
2MASS J08433462+2104424,Gaia DR2 664858016845022208,130.894281,21.078468,208.145,25.382,999.0,nan,nan,14.929,0.121,20.8407,0.0351,19.5455,0.0027,21.0641,18.1248,0,nan,nan,Gaia EDR3 664858016845022208,Gaia DR2 664858016845022208,0,19.53832416,19.545524,nan
2MASS J08433463+1837199,Gaia DR2 660920219027943552,130.894307,18.622204,1126.174,48.115,-999.0,nan,nan,9.601,0.019,11.74,0.018,11.7916,0.0004,12.3726,11.1275,1,nan,nan,,,,,,
2MASS J08433536+1900141,Gaia DR2 661011929465731456,130.897339,19.003941,166.42,0.06,99.4,nan,nan,11.787,0.026,16.042,0.09,15.4996,0.0015,16.9816,14.308,0,8.21,#NAME?,Gaia EDR3 661011929465731456,Gaia DR2 661011929465731456,0,15.735008,15.49955284,nan
2MASS J08433550+1927234,Gaia DR2 661136964553408896,130.897927,19.456524,182.179,5.071,99.7,nan,nan,13.601,0.039,18.4499,0.0082,17.6402,0.001,19.4427,16.3781,0,1.321,YYY-Y,Gaia EDR3 661136964553408896,Gaia DR2 661136964553408896,0,17.637907,17.64024,nan
2MASS J08433553+2011225,Gaia DR2 661386244455690752,130.898073,20.189587,188.768,1.713,99.4,nan,nan,8.923,0.018,9.989,0.005,9.9921,0.0003,10.2758,9.6114,2,3.651,YYYNN,Gaia EDR3 661386244455690752,Gaia DR2 661386244455690752,0,10.00948,9.992102262,nan
2MASS J08433659+2119097,Gaia DR2 664898256393208704,130.902482,21.31938,181.632,3.923,94.1,nan,nan,13.039,0.026,17.744,0.09,16.8528,0.0007,18.5086,15.6381,0,nan,nan,Gaia EDR3 664898256393208704,Gaia DR2 664898256393208704,0,16.852322,16.85276,nan
